Timestamp	id #	OutputFilename	AttenuationR	BBNlowerFreqR	BBNupperFreqR	AmplitudeR	TimeShiftR	RampUpR	HoldTimeR	RampDownR	OutputTimestampR	OutputTimeWithDelayR	FixedDelayR	PA5idR	WavFilenameR	ToneFreqR	PhaseDegR	AttenuationL	BBNlowerFreqL	BBNupperFreqL	AmplitudeL	TimeShiftL	RampUpL	HoldTimeL	RampDownL	OutputTimestampL	OutputTimeWithDelayL	FixedDelayL	PA5idL	WavFilenameL	ToneFreqL	PhaseDegL	timestamp1	cluster1
492430160	4000		10	0	0	1000	0	0	0	0	492430160	492430160	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44622492.62	1
494430217	4000		10	0	0	1000	0	0	0	0	494430217	494430217	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44633627.62	1
496430742	4000		10	0	0	1000	0	0	0	0	496430742	496430742	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44658638.06	1
498430667	4000		10	0	0	1000	0	0	0	0	498430667	498430667	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44727613.06	1
500430517	4000		10	0	0	1000	0	0	0	0	500430517	500430517	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44775888.06	1
502431124	4000		10	0	0	1000	0	0	0	0	502431124	502431124	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44791118.06	1
504430767	4000		10	0	0	1000	0	0	0	0	504430767	504430767	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44796584.31	1
506430054	4000		10	0	0	1000	0	0	0	0	506430054	506430054	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44798363.06	1
508430182	4000		10	0	0	1000	0	0	0	0	508430182	508430182	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44812738.06	1
510429903	4000		10	0	0	1000	0	0	0	0	510429903	510429903	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44830113.06	1
512430050	4000		10	0	0	1000	0	0	0	0	512430050	512430050	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44834173.06	1
514430463	4000		10	0	0	1000	0	0	0	0	514430463	514430463	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44836443.06	1
516430319	4000		10	0	0	1000	0	0	0	0	516430319	516430319	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44885468.06	1
518430443	4000		10	0	0	1000	0	0	0	0	518430443	518430443	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44908188.51	1
520430494	4000		10	0	0	1000	0	0	0	0	520430494	520430494	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44918643.51	1
522430564	4000		10	0	0	1000	0	0	0	0	522430564	522430564	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44946013.51	1
524431273	4000		10	0	0	1000	0	0	0	0	524431273	524431273	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44948493.51	1
526431085	4000		10	0	0	1000	0	0	0	0	526431085	526431085	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44970358.51	1
528429936	4000		10	0	0	1000	0	0	0	0	528429936	528429936	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44972693.51	1
530430144	4000		10	0	0	1000	0	0	0	0	530430144	530430144	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44975693.51	1
532430049	4000		10	0	0	1000	0	0	0	0	532430049	532430049	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44979458.51	1
534431126	4000		10	0	0	1000	0	0	0	0	534431126	534431126	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44987218.51	1
536430303	4000		10	0	0	1000	0	0	0	0	536430303	536430303	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	45038854.76	1
538430647	4000		10	0	0	1000	0	0	0	0	538430647	538430647	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	45075188.51	1
540430298	4000		10	0	0	1000	0	0	0	0	540430298	540430298	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	45111231.01	1
542430474	4000		10	0	0	1000	0	0	0	0	542430474	542430474	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	45116754.76	1
544430780	4000		10	0	0	1000	0	0	0	0	544430780	544430780	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	45141600.2	1
546431225	4000		10	0	0	1000	0	0	0	0	546431225	546431225	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	45161101.45	1
548431352	4000		10	0	0	1000	0	0	0	0	548431352	548431352	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	45407204.39	1
550430420	4000		10	0	0	1000	0	0	0	0	550430420	550430420	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	46436227.41	1
552430234	4000		10	0	0	1000	0	0	0	0	552430234	552430234	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	46447086.16	1
554430491	4000		10	0	0	1000	0	0	0	0	554430491	554430491	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	46449041.16	1
556430686	4000		10	0	0	1000	0	0	0	0	556430686	556430686	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	46453941.16	1
558430886	4000		10	0	0	1000	0	0	0	0	558430886	558430886	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	46455561.16	1
560430353	4000		10	0	0	1000	0	0	0	0	560430353	560430353	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	46459231.16	1
																																	46507577.41	1
																																	46537927.41	1
																																	46606647.85	1
																																	46620247.85	1
																																	46623376.6	1
																																	46625331.6	1
																																	46626581.6	1
																																	46643226.6	1
																																	46662726.6	1
																																	46674186.6	1
																																	46776376.6	1
																																	46785322.85	1
																																	46822397.04	1
																																	46964047.04	1
																																	46997294.54	1
																																	47116113.73	1
																																	47129467.48	1
																																	47132077.48	1
																																	47134227.48	1
																																	47144547.48	1
																																	47147467.48	1
																																	48436654.69	1
																																	48454311.38	1
																																	48469861.38	1
																																	48481295.13	1
																																	48495040.13	1
																																	48496970.13	1
																																	48511245.13	1
																																	48605911.38	1
																																	48621765.13	1
																																	48625625.13	1
																																	48637540.13	1
																																	48654440.13	1
																																	48667620.13	1
																																	48677425.13	1
																																	48688165.13	1
																																	48775415.57	1
																																	48804620.57	1
																																	48831310.57	1
																																	48847440.57	1
																																	48889920.57	1
																																	48945377.27	1
																																	48946302.27	1
																																	48960091.02	1
																																	48971791.02	1
																																	48986561.02	1
																																	49062316.02	1
																																	49115036.02	1
																																	49128161.02	1
																																	49140706.02	1
																																	49179111.46	1
																																	49267098.96	1
																																	49505971.9	1
																																	50436324.92	0
																																	50447351.17	1
																																	50449249.92	1
																																	50451013.67	1
																																	50483738.67	1
																																	50486863.67	1
																																	50492474.92	1
																																	50546788.67	1
																																	50589395.36	1
																																	50623799.11	1
																																	50626779.11	1
																																	50632345.36	1
																																	50634246.61	1
																																	50650209.11	1
																																	50698804.11	1
																																	50746520.36	1
																																	50782284.11	1
																																	50835529.55	1
																																	50950599.55	1
																																	50958969.55	1
																																	50964169.55	1
																																	50980994.55	1
																																	51107949.99	1
																																	51135524.99	0
																																	51143249.99	1
																																	51148014.99	1
																																	51246689.99	1
																																	51270874.99	1
																																	51280999.99	1
																																	51294812.49	1
																																	51936973.82	1
																																	52051219.26	1
																																	52266827.2	1
																																	52439297.2	1
																																	52444013.45	1
																																	52447867.2	1
																																	52454792.2	1
																																	52457167.2	1
																																	52458902.2	1
																																	52463364.7	1
																																	52467714.7	1
																																	52489167.64	1
																																	52490947.64	1
																																	52498262.64	1
																																	52516422.64	1
																																	52524137.64	1
																																	52529783.89	1
																																	52535287.64	1
																																	52542733.89	1
																																	52560422.64	1
																																	52612697.64	1
																																	52776163.09	1
																																	52814555.59	1
																																	52823480.59	1
																																	52955608.09	1
																																	52969138.53	1
																																	53121313.53	1
																																	53129263.53	1
																																	53139078.53	1
																																	53150874.78	1
																																	53197428.53	1
																																	53273698.97	1
																																	54437097.43	1
																																	54442601.18	1
																																	54483001.18	1
																																	54490651.18	1
																																	54625047.43	1
																																	54631371.62	1
																																	54646996.62	1
																																	54654871.62	1
																																	54775892.87	1
																																	54927492.06	1
																																	54946442.06	1
																																	54951727.06	1
																																	54991802.06	1
																																	55116162.5	1
																																	55119633.75	1
																																	55174437.5	1
																																	55219317.5	1
																																	55268362.5	1
																																	55359442.95	1
																																	55413067.95	1
																																	55445504.2	1
																																	55470082.95	1
																																	55668288.39	1
																																	55697388.39	1
																																	55739133.39	1
																																	55771183.39	0
																																	55794313.39	1
																																	56171554.27	1
																																	56440135.96	1
																																	56447560.96	1
																																	56451285.96	1
																																	56456049.71	1
																																	56461485.96	1
																																	56463624.71	1
																																	56470085.96	1
																																	56471660.96	1
																																	56478139.71	1
																																	56481214.71	1
																																	56507989.71	1
																																	56510464.71	1
																																	56556220.16	1
																																	56560560.16	1
																																	56607235.16	1
																																	56615431.41	1
																																	56725185.16	1
																																	56787060.6	1
																																	56946735.6	1
																																	56962605.6	1
																																	57136936.04	1
																																	57140106.04	1
																																	57166311.04	1
																																	58436208.69	1
																																	58449778.69	1
																																	58453848.69	1
																																	58467094.94	1
																																	58485123.69	1
																																	58491983.69	1
																																	58507998.69	1
																																	58606519.94	0
																																	58626078.69	1
																																	58628023.69	1
																																	58662048.69	1
																																	58669824.13	1
																																	58684399.13	1
																																	58775919.13	1
																																	58779394.13	1
																																	58790219.13	1
																																	58799899.13	1
																																	58802694.13	1
																																	58817654.13	1
																																	58827019.13	1
																																	58852669.13	1
																																	58947337.07	1
																																	58965899.57	1
																																	58996399.57	1
																																	59062519.57	1
																																	59115494.57	1
																																	59126724.57	1
																																	59137739.57	1
																																	60437658.47	1
																																	60440262.22	1
																																	60454208.47	1
																																	60458122.22	1
																																	60606812.67	1
																																	60609217.67	1
																																	60625205.17	1
																																	60633192.67	1
																																	60646442.67	1
																																	60684457.67	1
																																	60740003.92	1
																																	60776582.67	1
																																	60780003.92	1
																																	60790928.92	1
																																	60800708.11	1
																																	60822749.36	1
																																	60858200.61	1
																																	60918563.11	1
																																	60946474.36	1
																																	60962049.36	1
																																	60967074.36	1
																																	61000833.11	1
																																	61018163.11	1
																																	61046153.55	1
																																	61116369.8	1
																																	61133748.55	1
																																	61176758.55	1
																																	61482893.99	1
																																	62436297.01	1
																																	62437172.01	1
																																	62439410.76	1
																																	62466468.7	1
																																	62581817.45	1
																																	62605321.2	1
																																	62632996.2	1
																																	62633746.2	1
																																	62682206.2	1
																																	62716071.64	1
																																	62723376.64	1
																																	62775841.64	1
																																	62799012.89	1
																																	62806391.64	0
																																	62819441.64	1
																																	62827626.64	1
																																	62908489.14	1
																																	62950508.33	1
																																	62959567.08	1
																																	62962547.08	1
																																	62964612.08	1
																																	63047309.58	1
																																	63096847.08	1
																																	63118392.08	1
																																	63123312.08	1
																																	63126897.08	1
																																	63131483.33	1
																																	63144662.08	0
																																	63183042.53	1
																																	63197912.53	1
																																	63214607.53	1
																																	63746320.91	1
																																	64436482.24	1
																																	64440994.74	1
																																	64448609.74	1
																																	64454759.74	1
																																	64480180.99	1
																																	64512634.74	1
																																	64606651.43	1
																																	64619651.43	1
																																	64640640.18	1
																																	64660410.18	1
																																	64682126.43	1
																																	64717580.18	1
																																	64720255.18	1
																																	64788526.43	1
																																	64798510.18	1
																																	64800355.18	1
																																	64816330.18	1
																																	64945946.87	1
																																	64948380.62	1
																																	64951485.62	1
																																	64982471.87	1
																																	65115851.06	1
																																	65128746.06	1
																																	65130743.56	1
																																	65134468.56	1
																																	65217176.06	1
																																	66436319.52	1
																																	66453673.27	1
																																	66457098.27	1
																																	66465394.52	1
																																	66479994.52	1
																																	66485519.52	1
																																	66497833.27	0
																																	66501378.71	1
																																	66503343.71	1
																																	66506493.71	1
																																	66510068.71	1
																																	66518623.71	1
																																	66534791.21	1
																																	66621243.71	1
																																	66662273.71	1
																																	66685491.21	1
																																	66775994.15	1
																																	66780469.15	1
																																	66787810.4	1
																																	66811764.15	1
																																	66856064.15	1
																																	66945314.15	1
																																	66961239.15	1
																																	66971839.15	1
																																	66987344.6	1
																																	66989664.6	1
																																	67006139.6	1
																																	67012980.85	1
																																	67115444.6	1
																																	67120514.6	1
																																	67160144.6	1
																																	68441992.25	1
																																	68458392.25	1
																																	68462803.5	1
																																	68467857.25	1
																																	68491817.25	1
																																	68525607.25	1
																																	68530232.25	1
																																	68560087.25	1
																																	68572807.25	1
																																	68606807.25	0
																																	68619832.25	1
																																	68622382.25	1
																																	68625732.25	1
																																	68638152.69	1
																																	68673612.69	1
																																	68767202.69	1
																																	68777382.69	1
																																	68812827.69	1
																																	68837507.69	1
																																	68873987.69	1
																																	68963098.13	1
																																	68964920.63	1
																																	68977533.13	1
																																	69095128.13	1
																																	69116418.57	1
																																	69127068.57	1
																																	69148953.57	1
																																	69163978.57	1
																																	69307878.57	1
																																	69330693.57	1
																																	69349853.57	1
																																	69644609.46	1
																																	69645834.46	1
																																	69656734.46	1
																																	69666844.46	1
																																	69751939.46	1
																																	70435692.03	1
																																	70449995.78	1
																																	70460445.78	1
																																	70463395.78	1
																																	70472695.78	1
																																	70494620.78	1
																																	70577116.22	1
																																	70600746.22	1
																																	70606062.47	1
																																	70616288.72	1
																																	70720376.22	1
																																	70788446.66	1
																																	70817121.66	1
																																	70818521.66	1
																																	70965207.91	1
																																	70970107.91	1
																																	70983071.66	1
																																	70995316.66	1
																																	70997382.91	1
																																	71007136.66	1
																																	71118707.11	1
																																	71125987.11	1
																																	71142137.11	1
																																	71151062.11	1
																																	71178057.11	1
																																	71181557.11	1
																																	71206032.11	1
																																	72437109.32	1
																																	72454639.76	1
																																	72479204.76	1
																																	72511254.76	1
																																	72526976.01	1
																																	72605514.76	1
																																	72608804.76	1
																																	72614909.76	1
																																	72621702.26	1
																																	72626334.76	1
																																	72645334.76	1
																																	72649204.76	1
																																	72677021.45	1
																																	72705210.2	1
																																	72753650.2	1
																																	72775700.2	1
																																	72780250.2	1
																																	72819960.2	1
																																	72860147.7	1
																																	72946341.89	1
																																	72952355.64	1
																																	72958495.64	1
																																	72962070.64	1
																																	72966470.64	1
																																	72974225.64	1
																																	72979180.64	1
																																	72981930.64	1
																																	73113820.64	1
																																	73131680.64	1
																																	73156571.08	1
																																	73171626.08	1
																																	73325051.08	1
																																	74448728.29	1
																																	74452898.29	1
																																	74455239.54	1
																																	74466503.29	1
																																	74486793.29	1
																																	74606759.98	1
																																	74612763.73	1
																																	74617873.73	1
																																	74636313.73	1
																																	74709586.23	1
																																	74780698.73	1
																																	74787523.73	1
																																	74794913.73	1
																																	74803743.73	1
																																	74806918.73	1
																																	74827539.18	1
																																	74946180.43	0
																																	74962784.18	1
																																	74981019.18	1
																																	74988319.18	1
																																	75116179.62	0
																																	75133904.62	1
																																	75207509.62	1
																																	75242139.62	1
																																	75874225.94	1
																																	76443516.83	1
																																	76450478.08	1
																																	76453281.83	1
																																	76461741.83	1
																																	76468056.83	1
																																	76469761.83	1
																																	76474328.08	1
																																	76475153.08	1
																																	76485352.27	1
																																	76491523.52	1
																																	76497273.52	1
																																	76512498.52	1
																																	76532423.52	1
																																	76540257.27	1
																																	76606273.52	1
																																	76611732.27	1
																																	76629027.27	1
																																	76630577.27	1
																																	76779882.71	1
																																	76786272.71	1
																																	76789447.71	1
																																	76946243.96	1
																																	76952223.15	0
																																	76967068.15	1
																																	77123853.15	1
																																	77137273.15	1
																																	77144303.15	1
																																	77211913.59	1
																																	78441425.8	1
																																	78448962.05	1
																																	78455400.8	1
																																	78457490.8	1
																																	78463065.8	1
																																	78469840.8	1
																																	78474920.8	1
																																	78501125.8	1
																																	78535050.8	1
																																	78540215.8	1
																																	78553095.8	1
																																	78612290.8	1
																																	78677946.25	1
																																	78750336.25	1
																																	78776971.25	1
																																	78865031.69	1
																																	78873141.69	1
																																	78919356.69	1
																																	78931436.69	1
																																	78958066.69	1
																																	79116077.13	1
																																	79126049.63	1
																																	79132723.38	1
																																	79142949.63	1
																																	79233662.13	1
																																	79260652.13	1
																																	79699418.01	1
																																	80438634.34	1
																																	80484584.34	1
																																	80495479.34	1
																																	80508214.34	1
																																	80512739.34	1
																																	80521334.78	1
																																	80530797.28	1
																																	80544446.03	1
																																	80556574.78	1
																																	80575729.78	1
																																	80580324.78	1
																																	80601022.28	1
																																	80607879.78	1
																																	80610474.78	1
																																	80630247.28	1
																																	80665179.78	1
																																	80682421.03	0
																																	80773380.22	1
																																	80780750.22	1
																																	80788045.22	1
																																	80791295.22	1
																																	80800450.22	1
																																	80812195.22	1
																																	80827666.47	1
																																	80854320.22	1
																																	80945716.47	1
																																	80961970.22	1
																																	80979705.22	1
																																	80999515.66	1
																																	81010325.66	1
																																	81133190.66	1
																																	81174986.91	1
																																	81204513.16	1
																																	82458543.31	1
																																	82471748.31	1
																																	82475998.31	1
																																	82478773.31	1
																																	82535623.31	1
																																	82606485.81	1
																																	82617463.31	1
																																	82666956.26	1
																																	82687868.76	1
																																	82776658.76	1
																																	82789033.76	1
																																	82795858.76	1
																																	82800830.01	1
																																	82808308.76	1
																																	82945875.45	0
																																	82951204.2	1
																																	82958714.2	1
																																	82967689.2	1
																																	82978729.2	1
																																	82993579.2	1
																																	83116939.2	1
																																	83134624.64	1
																																	83149649.64	1
																																	84453706.85	1
																																	84460731.85	1
																																	84464156.85	1
																																	84507501.85	1
																																	84605143.54	1
																																	84616919.79	1
																																	84620352.29	1
																																	84744457.29	1
																																	84778632.29	1
																																	84784157.29	1
																																	84790852.73	1
																																	84795763.98	1
																																	84800592.73	1
																																	84945688.98	0
																																	84947792.73	1
																																	84963327.73	1
																																	84975592.73	1
																																	85004252.73	1
																																	85107593.17	1
																																	85115410.67	1
																																	85156018.17	1
																																	85547829.06	1
																																	85643164.06	1
																																	86101544.94	1
																																	86435861.63	1
																																	86439145.38	1
																																	86454110.83	1
																																	86455785.83	1
																																	86469835.83	1
																																	86489960.83	1
																																	86605257.08	1
																																	86628510.83	1
																																	86640835.83	1
																																	86687560.83	1
																																	86726511.27	1
																																	86759256.27	1
																																	86781102.52	1
																																	86800331.27	1
																																	86945497.96	0
																																	86954676.71	1
																																	87116226.71	1
																																	87133301.71	1
																																	87142806.71	1
																																	88437074.36	1
																																	88439070.61	1
																																	88455249.36	1
																																	88464421.86	1
																																	88504074.36	1
																																	88512134.36	1
																																	88619119.8	1
																																	88622416.05	1
																																	88624316.05	1
																																	88659424.8	1
																																	88664974.8	1
																																	88778069.8	1
																																	88800991.05	1
																																	88950440.24	1
																																	88964890.24	1
																																	88971790.24	1
																																	88986200.24	1
																																	88993261.49	1
																																	89026020.24	1
																																	89056265.24	1
																																	89113785.69	1
																																	89115560.69	1
																																	89119410.69	1
																																	89123531.94	1
																																	89127170.69	1
																																	89131456.94	1
																																	89150885.69	1
																																	89581906.57	1
																																	90009994.51	1
																																	90436159.14	1
																																	90438147.89	1
																																	90440512.89	1
																																	90453317.89	1
																																	90455872.89	1
																																	90460122.89	1
																																	90499188.34	1
																																	90513008.34	1
																																	90522338.34	1
																																	90539843.34	1
																																	90556563.34	1
																																	90558918.34	1
																																	90606058.34	1
																																	90614468.34	1
																																	90620158.34	1
																																	90775313.78	1
																																	90776163.78	1
																																	90855828.78	1
																																	90900113.78	1
																																	90945800.03	1
																																	90962175.03	1
																																	90989334.22	1
																																	91028624.22	1
																																	91143334.22	1
																																	92327101.43	1
																																	92333776.43	1
																																	92436268.12	1
																																	92475901.87	1
																																	92479393.12	1
																																	92483293.12	1
																																	92486068.12	0
																																	92491093.12	0
																																	92496181.87	1
																																	92499893.12	1
																																	92505768.12	1
																																	92507796.87	0
																																	92513021.87	1
																																	92517481.87	1
																																	92524168.12	0
																																	92529371.87	1
																																	92537746.87	1
																																	92542281.87	1
																																	92545793.12	0
																																	92559519.37	1
																																	92564821.87	1
																																	92579531.87	0
																																	92613843.12	1
																																	92621431.87	1
																																	92669692.31	1
																																	92676917.31	1
																																	92731263.56	1
																																	92775988.56	0
																																	92795972.31	1
																																	92810667.31	1
																																	92823314.81	1
																																	92894912.76	1
																																	92946310.26	1
																																	92957862.76	1
																																	92963862.76	1
																																	92966022.76	1
																																	92974722.76	1
																																	92980787.76	1
																																	93001084.01	1
																																	93116054.45	1
																																	93122343.2	1
																																	93133908.2	1
																																	94453695.41	1
																																	96438794.38	1
																																	98434654.17	1
																																	98461017.92	1
																																	99759185.57	1
																																	102433065.4	1
																																	102448580.4	1
																																	102451090.4	1
																																	103450472.2	1
																																	104455669	1
																																	104851031.1	1
																																	105352872	1
																																	108433076.5	1
																																	108453191.5	1
																																	110459225.5	1
																																	112147003.5	1
																																	112207653.5	1
																																	112565619	1
																																	112993404.9	1
																																	112997279.9	1
																																	113003976.1	1
																																	113005701.1	0
																																	113007326.1	0
																																	113025554.9	1
																																	113384967	1
																																	113394145.8	1
																																	113398895.8	1
																																	113404820.8	1
																																	113408092	1
																																	113409367	1
																																	113411217	1
																																	113413892	0
																																	113414392	0
																																	113416492	0
																																	113418042	0
																																	113419567	0
																																	113420217	0
																																	113421017	0
																																	113422417	0
																																	113423917	0
																																	113425192	0
																																	113427117	0
																																	113430492	0
																																	113436680.8	1
																																	113439717	1
																																	113452717	1
																																	113456295.8	1
																																	113472625.8	1
																																	113502093.3	1
																																	113515880.8	1
																																	114452762.5	1
																																	114481648	1
																																	120441159	1
																																	120456759	1
																																	120467109	1
																																	122432943.8	1
																																	122452647.5	1
																																	122457997.5	1
																																	122467547.5	1
																																	124478906.5	1
																																	125455543.3	1
																																	125838256.2	1
																																	126087509.2	1
																																	126441295.1	1
																																	127773432.3	1
																																	128451133.6	1
																																	129842027.5	1
																																	130456542.6	1
																																	131091868.4	1
																																	131111778.9	1
																																	132507531.1	1
																																	134424290.1	1
																																	135851447.7	1
																																	135853442.7	1
																																	136444603.6	1
																																	136472528.6	1
																																	137620265.8	1
																																	138435127.1	1
																																	138461747.6	1
																																	140263326.9	1
																																	140274701.9	1
																																	140294826.9	1
																																	140436611.1	1
																																	142567870.1	1
																																	142610540.1	1
																																	143033272.2	1
																																	144451846.1	1
																																	144470046.1	1
																																	146183901.7	1
																																	148446742.4	1
																																	150453364.7	1
																																	152423748.2	1
																																	152882285.3	1
																																	153935976.3	1
																																	154479492.2	1
																																	154502117.2	1
																																	154523557.2	1
																																	154580542.2	1
																																	154582982.2	1
																																	154845437.6	1
																																	154918323.1	1
																																	154996578.1	1
																																	156563516.2	1
																																	156577921.2	1
																																	156592376.2	1
																																	156626576.2	1
																																	156887116.6	1
																																	156961311.6	1
																																	156981061.6	1
																																	157081837	1
																																	158577750.9	1
																																	158728700.1	1
																																	158928905.6	1
																																	158949555.6	1
																																	158963091.8	1
																																	159097520.6	1
																																	160581998.7	1
																																	160850844.1	1
																																	160934294.1	1
																																	160958794.1	1
																																	160963505.4	1
																																	160997259.1	1
																																	162525699.7	1
																																	162548377.2	1
																																	162573523.5	1
																																	162597832.2	1
																																	162913827.7	1
																																	162984915.6	1
																																	163080373.1	1
																																	163084618.1	1
																																	163087028.1	1
																																	164563265.7	1
																																	164571790.7	1
																																	164847181.6	1
																																	164879541.6	1
																																	164920531.6	1
																																	165228552.1	1
																																	166506849.7	1
																																	166547449.7	1
																																	166565659.7	1
																																	167083850.6	1
																																	167087565.6	1
																																	167593929	1
																																	168542288.3	1
																																	168566363.3	1
																																	168571473.3	1
																																	168577863.3	1
																																	168595668.3	1
																																	168619873.3	1
																																	168651681.2	0
																																	168847188.7	1
																																	168884550.4	1
																																	169088479.1	1
																																	169199554.6	1
																																	170441176.8	1
																																	170504911.8	1
																																	170533277.2	1
																																	170546707.2	1
																																	170583372.2	1
																																	170609747.2	1
																																	170857777.7	1
																																	170888377.7	1
																																	171084248.1	1
																																	171842259.4	1
																																	172611770.8	1
																																	172622145.8	1
																																	172732136.2	1
																																	172882228.7	1
																																	172920131.7	1
																																	172956772.9	1
																																	172966361.7	1
																																	173082447.9	1
																																	173228802.1	1
																																	173235032.1	1
																																	174517004.3	1
																																	174529424.3	1
																																	174531845.6	1
																																	174598444.7	1
																																	174913100.2	1
																																	174927765.2	1
																																	175084345.6	1
																																	175428541.1	1
																																	176091202.4	1
																																	176577583.3	1
																																	176849601.2	1
																																	176852358.7	1
																																	176879475	1
																																	176920663.7	1
																																	177229349.6	1
																																	177355254.6	1
																																	177366579.6	1
																																	178605252.3	1
																																	178945267.7	1
																																	179220118.1	1
																																	180569580.8	1
																																	180581130.8	1
																																	180910536.2	1
																																	181084781.7	1
																																	181228442.1	1
																																	181415297.1	1
																																	181437352.1	1
																																	182348483.9	1
																																	182484129.3	1
																																	183173330.7	1
																																	184534817.9	1
																																	184571825.8	1
																																	184577358.3	1
																																	184731449.6	1
																																	184946696.2	1
																																	185084191.7	1
																																	186504991.8	0
																																	188581297.1	1
																																	188598672.1	1
																																	189087971.7	1
																																	189332117.1	1
																																	190484994.3	1
																																	190509574.3	1
																																	190513349.3	1
																																	190521864.3	1
																																	190534314.3	1
																																	190535949.3	1
																																	190572099.3	1
																																	190577889.3	1
																																	190582849.3	1
																																	190587014.3	1
																																	190588414.3	1
																																	190610699.3	1
																																	190613249.3	1
																																	190754307.3	1
																																	192566999.1	1
																																	192573007.9	1
																																	192579582.9	1
																																	192590702.9	1
																																	192613183.3	1
																																	192881953.8	1
