Timestamp	id	OutputFilename	AttenuationR	BBNlowerFreqR	BBNupperFreqR	AmplitudeR	TimeShiftR	RampUpR	HoldTimeR	RampDownR	OutputTimestampR	OutputTimeWithDelayR	FixedDelayR	PA5idR	WavFilenameR	ToneFreqR	PhaseDegR	AttenuationL	BBNlowerFreqL	BBNupperFreqL	AmplitudeL	TimeShiftL	RampUpL	HoldTimeL	RampDownL	OutputTimestampL	OutputTimeWithDelayL	FixedDelayL	PA5idL	WavFilenameL	ToneFreqL	PhaseDegL	timestamp1	cluster1
																																	205280693.6	1
																																	205402843.6	1
																																	205536912.9	1
																																	205545062.9	1
																																	205784657.2	1
																																	205804657.2	1
																																	205943332.2	1
																																	206077651.5	1
																																	206105951.5	1
																																	206113901.5	1
																																	206210226.5	1
																																	206218326.5	1
																																	206230951.5	1
																																	206520140.1	1
																																	206590965.1	1
																																	206804409.4	1
																																	207117153.6	1
																																	207126353.6	1
																																	207135753.6	1
																																	207157503.6	1
																																	207236422.9	1
																																	207580067.2	1
																																	207595542.2	1
																																	207620917.2	1
																																	207646692.2	1
																																	207791886.5	1
																																	207799736.5	1
																																	207817286.5	1
																																	207844111.5	1
																																	207866486.5	1
																																	207888311.5	1
																																	207949886.5	1
																																	207976280.8	1
																																	207980855.8	1
																																	208009305.8	1
																																	208125005.8	1
																																	208130005.8	1
																																	208215055.8	1
																																	208219005.8	1
																																	208225500.1	1
																																	208256425.1	1
																																	208261675.1	1
																																	208268900.1	1
																																	208283800.1	1
																																	208327225.1	1
																																	208335350.1	1
																																	208361525.1	1
																																	208389300.1	1
																																	208674194.4	1
																																	208752413.7	1
																																	208758063.7	1
																																	208907888.7	1
																																	208911863.7	1
																																	208932513.7	1
																																	208941738.7	1
																																	208962358	1
																																	208994058	1
																																	208997958	1
																																	209008808	1
																																	209033433	1
																																	209041533	1
																																	209103033	1
																																	209119533	1
																																	209216377.3	1
																																	209221527.3	1
																																	209423052.3	1
																																	209601471.5	1
																																	209610596.5	1
																																	209618571.5	1
																																	209626996.5	1
																																	209639796.5	1
																																	209651896.5	1
																																	209690371.5	1
																																	209918490.8	1
																																	209928190.8	1
																																	209933465.8	1
																																	210118135.1	1
																																	210267279.4	1
																																	210373479.4	1
																																	210858618	1
																																	210907243	1
																																	210968612.3	1
																																	210979562.3	1
																																	211014737.3	1
																																	211043937.3	1
																																	211064862.3	1
																																	211103162.3	1
																																	211198481.6	1
																																	211248056.6	1
																																	211271856.6	1
																																	211284456.6	1
																																	211300181.6	1
																																	211307256.6	1
																																	211324856.6	1
																																	211473600.9	1
																																	211717645.1	1
																																	211778895.1	1
																																	211980839.4	1
																																	212193658.7	1
																																	212286533.7	1
																																	212659553	1
																																	212675597.3	1
																																	212697997.3	1
																																	212848097.3	1
																																	212853747.3	1
																																	212857422.3	1
																																	212872372.3	1
																																	212888697.3	1
																																	212903772.3	1
																																	212913122.3	1
																																	213561930.2	1
																																	213606480.2	1
																																	213637805.2	1
																																	213640605.2	1
																																	213658924.5	1
																																	213670724.5	1
																																	213688124.5	1
																																	213693849.5	1
																																	213701874.5	1
																																	213719749.5	1
																																	213727249.5	1
																																	213977293.8	1
																																	213989068.8	1
																																	214307988	1
																																	214333288	1
																																	214344338	1
																																	214799676.6	1
																																	214814401.6	1
																																	214977920.9	1
																																	215011345.9	1
																																	215025870.9	1
																																	215171440.2	1
																																	215286215.2	1
																																	215455209.5	1
																																	215539634.5	1
																																	215578659.5	1
																																	215857053.8	1
																																	215881548.1	1
																																	215949023.1	1
																																	215963498.1	1
																																	216058998.1	1
																																	216205667.4	1
																																	216359317.4	1
																																	216373361.7	1
																																	216388161.7	1
																																	216417811.7	1
																																	216428111.7	1
																																	216525811.7	1
																																	216559336.7	1
																																	216573311.7	1
																																	216668630.9	1
																																	216951250.2	1
																																	216972925.2	1
																																	217011400.2	1
																																	217191869.5	1
																																	217209869.5	1
																																	217375438.8	1
																																	217402938.8	1
																																	217418188.8	1
																																	217502413.8	1
																																	217508438.8	1
																																	217531863.8	1
																																	217663833.1	1
																																	217948277.4	1
																																	217967052.4	1
																																	217980802.4	1
																																	218008877.4	1
																																	218034427.4	1
																																	218203521.7	1
																																	218261796.7	1
																																	218270621.7	1
																																	218351891	1
																																	218614860.3	1
																																	218637060.3	1
																																	218679735.3	1
																																	218861204.5	1
																																	218953454.5	1
																																	218971954.5	1
																																	219188348.8	1
																																	219338443.1	1
																																	219368743.1	1
																																	219377943.1	1
																																	219423743.1	1
																																	219458293.1	1
																																	219876231.7	1
																																	219957181.7	1
																																	219991006.7	1
																																	220018256.7	1
																																	220026281.7	1
																																	220217626	1
																																	220232226	1
																																	220465645.3	1
																																	220486670.3	1
																																	220504645.3	1
																																	220535220.3	1
																																	220572914.6	1
																																	220704564.6	1
																																	220975733.9	1
																																	221010633.9	1
																																	221219103.2	1
																																	221288353.2	1
																																	221305103.2	1
																																	221354347.4	1
																																	221359797.4	1
																																	221427197.4	1
																																	221637491.7	1
																																	221803816.7	1
																																	221957686	1
																																	222160280.3	1
																																	222271780.3	1
																																	222309324.6	1
																																	222326124.6	1
																																	222553443.9	1
																																	222851038.2	1
																																	222956238.2	1
																																	222992363.2	1
																																	223042832.5	1
																																	223210632.5	1
																																	223269407.5	1
																																	223283532.5	1
																																	223376901.8	1
																																	223387801.8	1
																																	223686496	1
																																	223690796	1
																																	223738696	1
																																	223760621	1
																																	223775446	1
																																	223787265.3	1
																																	223819665.3	1
																																	223947715.3	1
																																	224288553.9	1
																																	224351953.9	1
																																	224664323.2	1
																																	224951342.5	1
																																	225007317.5	1
																																	225021011.8	1
																																	225030711.8	1
																																	225473706.1	1
																																	225598925.4	1
																																	225710200.4	1
																																	225719350.4	1
																																	225732600.4	1
																																	225759919.7	1
																																	225825094.7	1
																																	225996419.7	1
																																	226015613.9	1
																																	226156513.9	1
																																	226178413.9	1
																																	226191488.9	1
																																	226294508.2	1
																																	226331633.2	1
																																	226582652.5	1
																																	226720252.5	1
																																	226759246.8	1
																																	226824596.8	1
																																	226894546.8	1
																																	226958421.8	1
																																	227021366.1	1
																																	227512454.7	1
																																	227559979.7	1
																																	227825049	1
																																	227946849	1
																																	228165668.3	1
																																	228206993.3	1
																																	228228762.5	1
																																	228265587.5	1
																																	228289487.5	1
																																	228410262.5	1
																																	228424037.5	1
																																	228505881.8	1
																																	229133645.4	1
																																	229537784	1
																																	229639259	1
																																	229657809	1
																																	229680884	1
																																	229716278.3	1
																																	229722828.3	1
																																	229734228.3	1
																																	229742303.3	1
																																	229761378.3	1
																																	229776903.3	1
																																	229790103.3	1
																																	229831928.3	1
																																	230165072.6	1
																																	230523661.2	1
																																	230553161.2	1
																																	230733705.4	1
																																	230856405.4	1
																																	230861205.4	1
																																	230991374.7	1
																																	231031549.7	1
																																	231037899.7	1
																																	231430369	1
																																	231437119	1
																																	231589088.3	1
																																	231628088.3	1
																																	231716507.6	1
																																	231743257.6	1
																																	231941976.9	1
																																	232171876.9	1
																																	232218471.2	1
																																	232228071.2	1
																																	232238896.2	1
																																	232250596.2	1
																																	232256396.2	1
																																	232270396.2	1
																																	232277371.2	1
																																	232284246.2	1
																																	232295321.2	1
																																	232317396.2	1
																																	232321771.2	1
																																	232336721.2	1
																																	232351121.2	1
																																	233035529.1	1
																																	233175598.3	1
																																	233557117.6	1
																																	233566092.6	1
																																	233574242.6	1
																																	233588542.6	1
																																	233597917.6	1
																																	233610642.6	1
																																	233622692.6	1
																																	233752911.9	1
																																	233774911.9	1
																																	233791111.9	1
																																	233810236.9	1
																																	233818436.9	1
																																	234027981.2	1
																																	234405769.8	1
																																	234430919.8	1
																																	234490494.8	1
																																	234536769.8	1
																																	234730464.1	1
																																	235059558.4	1
																																	235068033.4	1
																																	235168752.7	1
																																	235240177.7	1
																																	235249352.7	1
																																	235259227.7	1
																																	235273777.7	1
																																	235693616.2	1
																																	235702241.2	1
																																	235709841.2	1
																																	235809216.2	1
																																	235956935.5	1
																																	235990010.5	1
																																	236154054.8	1
																																	236160979.8	1
																																	236178229.8	1
																																	236296804.8	1
																																	236314054.8	1
																																	236623774.1	1
																																	236653918.4	1
																																	236665518.4	1
																																	236689693.4	1
																																	236693743.4	1
																																	236700318.4	1
																																	236704843.4	1
																																	236716693.4	1
																																	236731143.4	1
																																	236899637.7	1
																																	236910637.7	1
																																	236929612.7	1
																																	236940787.7	1
																																	236950637.7	1
																																	236959837.7	1
																																	236976487.7	1
																																	237047037.7	1
																																	237060462.7	1
																																	237072962.7	1
																																	237084537.7	1
																																	237150957	1
																																	237159032	1
																																	237169432	1
																																	237185307	1
																																	237194082	1
																																	237206707	1
																																	237211907	1
																																	237232832	1
																																	237244182	1
																																	237251882	1
																																	237258282	1
																																	237265632	1
																																	237269857	1
																																	237275432	1
																																	237531501.3	1
																																	237558226.3	1
																																	237572651.3	1
																																	237585001.3	1
																																	237600751.3	1
																																	237688570.6	1
																																	237859795.6	1
																																	237864864.8	1
																																	237870739.8	1
																																	237890314.8	1
																																	237893439.8	1
																																	237913039.8	1
																																	237918339.8	1
																																	237937764.8	1
																																	237950789.8	1
																																	237957964.8	1
																																	237972639.8	1
																																	238052064.8	1
																																	238063014.8	1
																																	238117959.1	1
																																	238232034.1	1
																																	238240159.1	1
																																	238245734.1	1
																																	238266309.1	1
																																	238293809.1	1
																																	238451803.4	1
																																	238466153.4	1
																																	238485653.4	1
																																	238526178.4	1
																																	238548178.4	1
																																	238679647.7	1
																																	238793372.7	1
																																	238814597.7	1
																																	238945142	1
																																	238960692	1
																																	238992267	1
																																	238995842	1
																																	239013267	1
																																	239021517	1
																																	239037067	1
																																	239053242	1
																																	239057217	1
																																	239079017	1
																																	239106736.3	1
																																	239131286.3	1
																																	239143361.3	1
																																	239157236.3	1
																																	239167336.3	1
																																	239255236.3	1
																																	239281561.3	1
																																	239324786.3	1
																																	239330111.3	1
																																	239334911.3	1
																																	239340186.3	1
																																	239346305.6	1
																																	239669974.9	1
																																	239894069.2	1
																																	239899794.2	1
																																	239937644.2	1
																																	240052094.2	1
																																	240254188.4	1
																																	240276463.4	1
																																	240289688.4	1
																																	240293813.4	1
																																	240305738.4	1
																																	240313163.4	1
																																	240332357.7	1
																																	240345382.7	1
																																	240712252	1
																																	240812602	1
																																	240836221.3	1
																																	241027921.3	1
																																	241063121.3	1
																																	241079340.6	1
																																	241105940.6	1
																																	241396534.9	1
																																	241413609.9	1
																																	241428609.9	1
																																	241454584.9	1
																																	241559984.9	1
																																	241700054.2	1
																																	241710254.2	1
																																	241715879.2	1
																																	241730429.2	1
																																	241778154.2	1
																																	241819873.5	1
																																	241938998.5	1
																																	241950298.5	1
																																	242002598.5	1
																																	242019648.5	1
																																	242147867.8	1
																																	242373912.1	1
																																	242403037.1	1
																																	242435387.1	1
																																	242710056.3	1
																																	242791131.3	1
																																	242866825.6	1
																																	243081544.9	1
																																	243087819.9	1
																																	243095444.9	1
																																	243102869.9	1
																																	243107294.9	1
																																	243115069.9	1
																																	243125644.9	1
																																	243129869.9	1
																																	243145769.9	1
																																	243150769.9	1
																																	243159669.9	1
																																	243174819.9	1
																																	243185944.9	1
																																	243204719.9	1
																																	243271819.9	1
																																	243393714.2	1
																																	243410239.2	1
																																	243426689.2	1
																																	243449039.2	1
																																	243706758.5	1
																																	243715883.5	1
																																	243726658.5	1
																																	243760908.5	1
																																	244040472.1	1
																																	244057172.1	1
																																	244105747.1	1
																																	244121497.1	1
																																	244134472.1	1
																																	244160822.1	1
																																	244190122.1	1
																																	244219297.1	1
																																	244231072.1	1
																																	244440441.4	1
																																	244462016.4	1
																																	244487841.4	1
																																	244511791.4	1
																																	244521816.4	1
																																	244536310.7	1
																																	244541710.7	1
																																	244843104.9	1
																																	244855129.9	1
																																	245033424.2	1
																																	245053224.2	1
																																	245058074.2	1
																																	245567287.8	1
																																	245602062.8	1
																																	245679212.8	1
																																	245692212.8	1
																																	245970207.1	1
																																	246012151.4	1
																																	246020401.4	1
																																	246031601.4	1
																																	246037001.4	1
																																	246048776.4	1
																																	246055751.4	1
																																	246060676.4	1
																																	246087926.4	1
																																	246108776.4	1
																																	246197851.4	1
																																	246212526.4	1
																																	246221626.4	1
																																	246296820.7	1
																																	246327870.7	1
																																	246422620.7	1
																																	246514365	1
																																	246539315	1
																																	246546665	1
																																	246624965	1
																																	246639965	1
																																	246653490	1
																																	246666265	1
																																	246678740	1
																																	246689965	1
																																	246706840	1
																																	246714465	1
																																	246735915	1
																																	246744940	1
																																	246752309.3	1
																																	246759534.3	1
																																	246765809.3	1
																																	246772809.3	1
																																	246781809.3	1
																																	246789234.3	1
																																	246890984.3	1
																																	246902034.3	1
																																	247003803.6	1
																																	247011028.6	1
																																	247016353.6	1
																																	247022603.6	1
																																	247041228.6	1
																																	247068128.6	1
																																	247075103.6	1
																																	247080428.6	1
																																	247185028.6	1
																																	247190953.6	1
																																	247202403.6	1
																																	247264147.8	1
																																	247274472.8	1
																																	247280347.8	1
																																	247359797.8	1
																																	247368572.8	1
																																	247385172.8	1
																																	247427022.8	1
																																	247430797.8	1
																																	247444097.8	1
																																	247451247.8	1
																																	247505392.1	1
																																	247526542.1	1
																																	247654867.1	1
																																	247661617.1	1
																																	247692392.1	1
																																	247707517.1	1
																																	247725192.1	1
																																	247757861.4	1
																																	247767911.4	1
																																	247796486.4	1
																																	247863161.4	1
																																	247921936.4	1
																																	247929636.4	1
																																	247940861.4	1
																																	248006930.7	1
																																	248010580.7	1
																																	248022330.7	1
																																	248032455.7	1
																																	248036805.7	1
																																	248058830.7	1
																																	248066355.7	1
																																	248176355.7	1
																																	248184905.7	1
																																	248191005.7	1
																																	248197405.7	1
																																	248272125	1
																																	248335700	1
																																	248342875	1
																																	248353975	1
																																	248369375	1
																																	248377025	1
																																	248387925	1
																																	248394150	1
																																	248413850	1
																																	248444325	1
																																	248451325	1
																																	248463650	1
																																	248471025	1
																																	248477425	1
																																	248523094.3	1
																																	248531419.3	1
																																	248688069.3	1
																																	248700769.3	1
																																	248706369.3	1
																																	248721719.3	1
																																	248725594.3	1
																																	248736163.6	1
																																	248984707.9	1
																																	249007007.9	1
																																	249016732.9	1
																																	249026182.9	1
																																	249051407.9	1
																																	249375277.2	1
																																	249385002.2	1
																																	249395902.2	1
																																	249414527.2	1
																																	249464502.2	1
																																	249542121.5	1
																																	249586171.5	1
																																	249611571.5	1
																																	249625546.5	1
																																	249687971.5	1
																																	249706021.5	1
																																	249712271.5	1
																																	249725640.7	1
																																	249789165.7	1
																																	249890265.7	1
																																	249895090.7	1
																																	249901915.7	1
																																	250003535	1
																																	250010085	1
																																	250015260	1
																																	250027835	1
																																	250046585	1
																																	250053510	1
																																	250064585	1
																																	250087160	1
																																	250306379.3	1
																																	250322704.3	1
																																	250334204.3	1
																																	250687098.6	1
																																	250704792.9	1
																																	251008137.2	1
																																	251018937.2	1
																																	251042662.2	1
																																	251062212.2	1
																																	251223431.5	1
																																	251279481.5	1
																																	251403631.5	1
																																	251779845.1	1
																																	252006889.3	1
																																	252020914.3	1
																																	252026939.3	1
																																	252035089.3	1
																																	252043064.3	1
																																	252062739.3	1
																																	252091489.3	1
																																	252106089.3	1
																																	252372533.6	1
																																	252400883.6	1
																																	252647702.9	1
																																	252698472.2	1
																																	253011316.5	1
																																	253019166.5	1
																																	253037691.5	1
																																	253066466.5	1
																																	253081841.5	1
																																	253122191.5	1
																																	253331685.8	1
																																	253461580.1	1
																																	253570930.1	1
																																	253584905.1	1
																																	253605880.1	1
																																	253613580.1	1
																																	253701099.4	1
																																	253706349.4	1
																																	253718824.4	1
																																	254037468.7	1
																																	254057343.7	1
																																	254093118.7	1
																																	254142443.7	1
																																	254168138	1
																																	254185738	1
																																	254266688	1
																																	254274513	1
																																	254325588	1
																																	254354388	1
																																	254366238	1
																																	254376338	1
																																	254396263	1
																																	254655257.2	1
																																	254664901.5	1
																																	254691126.5	1
																																	254698101.5	1
																																	254747951.5	1
																																	254862901.5	1
																																	255039670.8	1
																																	255385415.1	1
																																	255402434.4	1
																																	255447734.4	1
																																	255460009.4	1
																																	255478809.4	1
																																	255703628.7	1
																																	255733553.7	1
																																	255757778.7	1
																																	255840528.7	1
																																	256012898	1
																																	256031873	1
																																	256059098	1
																																	256303667.3	1
																																	256321092.3	1
																																	256392461.6	1
																																	256407336.6	1
																																	256418761.6	1
																																	256449486.6	1
																																	256496261.6	1
																																	256724280.8	1
																																	256748080.8	1
																																	256851355.8	1
																																	256886975.1	1
																																	257010850.1	1
																																	257035025.1	1
																																	257045550.1	1
																																	257103400.1	1
																																	257195919.4	1
																																	257309444.4	1
																																	257383638.7	1
																																	257391763.7	1
																																	257448063.7	1
																																	257693458	1
																																	257723233	1
																																	257748483	1
																																	257755658	1
																																	257764633	1
																																	257783833	1
																																	257800958	1
																																	257833358	1
																																	258011702.3	1
																																	258021652.3	1
																																	258060977.3	1
																																	258108527.3	1
																																	258135246.6	1
																																	258395615.9	1
																																	258415415.9	1
																																	258691235.2	1
																																	258708185.2	1
																																	259016004.5	1
																																	259032704.5	1
																																	259051079.5	1
																																	259129423.7	1
																																	259326648.7	1
																																	259335148.7	1
																																	259354493	1
																																	259367793	1
																																	259416118	1
																																	259693837.3	1
																																	259739062.3	1
																																	259758112.3	1
																																	260013281.6	1
																																	260022031.6	1
																																	260033556.6	1
																																	260052331.6	1
																																	260072356.6	1
																																	260176375.9	1
																																	260376370.2	1
																																	260389220.2	1
																																	260396370.2	1
																																	260430420.2	1
																																	260451745.2	1
																																	260488045.2	1
																																	260692189.5	1
																																	260717164.5	1
																																	260727339.5	1
																																	260783239.5	1
																																	260810764.5	1
																																	260835483.8	1
																																	260869533.8	1
																																	261007508.8	1
																																	261031658.8	1
																																	261050508.8	1
																																	261071833.8	1
																																	261085503.1	1
																																	261088378.1	1
																																	261099503.1	1
																																	261117128.1	1
																																	261129203.1	1
																																	261447372.3	1
																																	261463122.3	1
																																	261477922.3	1
																																	261684641.6	1
																																	261702266.6	1
																																	261957435.9	1
																																	262016935.9	1
																																	262044610.9	1
																																	262054785.9	1
																																	262068680.2	1
																																	262086555.2	1
																																	262361549.5	1
																																	262395824.5	1
																																	262434824.5	1
																																	262448999.5	1
																																	263016213.1	1
																																	263175657.4	1
																																	263402076.7	1
																																	263408751.7	1
																																	263425951.7	1
																																	263465751.7	1
																																	263513651.7	1
																																	263585796	1
																																	263608296	1
																																	263639346	1
																																	263643546	1
																																	263656146	1
																																	263691046	1
																																	263748771	1
																																	263765271	1
																																	263894490.2	1
																																	263902915.2	1
																																	263919965.2	1
																																	264006015.2	1
																																	264009415.2	1
																																	264015840.2	1
																																	264051309.5	1
																																	264231959.5	1
																																	264408328.8	1
																																	264422403.8	1
																																	264426753.8	1
																																	264508853.8	1
																																	264654773.1	1
																																	264669048.1	1
																																	264703223.1	1
																																	264710223.1	1
																																	264728373.1	1
																																	264836742.4	1
																																	264940267.4	1
																																	264970592.4	1
																																	265057786.7	1
																																	265208561.7	1
																																	265228611.7	1
																																	265250111.7	1
																																	265263436.7	1
																																	265398806	1
																																	265424131	1
																																	265428231	1
																																	265435031	1
																																	265582275.3	1
																																	265730825.3	1
																																	265745325.3	1
																																	265797969.6	1
																																	265841769.6	1
																																	265883494.6	1
																																	265889444.6	1
																																	266010394.6	1
																																	266015644.6	1
																																	266057113.9	1
																																	266075688.9	1
																																	266090038.9	1
																																	266121238.9	1
																																	266140563.9	1
																																	266287783.1	1
																																	266299558.1	1
																																	266313533.1	1
																																	266326008.1	1
																																	266334533.1	1
																																	266341483.1	1
																																	266356008.1	1
																																	266369608.1	1
																																	266377358.1	1
																																	266390958.1	1
																																	266400933.1	1
																																	266423133.1	1
																																	266505408.1	1
																																	266514102.4	1
																																	266517002.4	1
																																	266535627.4	1
																																	266561402.4	1
																																	266635127.4	1
																																	266659002.4	1
																																	266682952.4	1
																																	266695327.4	1
																																	266708627.4	1
																																	266721552.4	1
																																	266745252.4	1
																																	266882746.7	1
																																	266976096.7	1
																																	267004096.7	1
																																	267024666	1
																																	267030241	1
																																	267082116	1
																																	267108741	1
																																	267194941	1
																																	267205416	1
																																	267354110.3	1
																																	267360285.3	1
																																	267380935.3	1
																																	267397285.3	1
																																	267409885.3	1
																																	267418460.3	1
																																	267437485.3	1
																																	267546054.6	1
																																	267556579.6	1
																																	267696054.6	1
																																	267761898.9	1
																																	267775448.9	1
																																	267971073.9	1
																																	267975223.9	1
																																	268021268.2	1
																																	268204568.2	1
																																	268212568.2	1
																																	268219043.2	1
																																	268375587.5	1
																																	268404362.5	1
																																	268420762.5	1
																																	268428462.5	1
																																	268435562.5	1
																																	268507881.7	1
